,GSE000000
8418,5.7
84181,8.0296
84182,6.5411
84186,8.4491
84187,8.1186
84188,9.5897
84189,11.24845
8419,5.7057
84190,9.6263
84191,13.1811
84193,8.7919
84196,9.7312
84197,6.437
842,10.3767
8420,12.9573
84203,4.2025
84206,5.3957
84210,7.5741
84214,11.5048
84215,5.0236
84216,8.9852
84217,7.5101
84219,11.6342
84220,12.1667
84221,7.6389
84222,11.451
84223,6.3558
84224,9.2705
84225,8.5251
84226,1.3279
84229,1.3279
84230,5.6923
84231,11.8084
84232,9.0023
84233,12.5699
84236,7.64065
84237,4.574
84239,2.587
8424,3.495
84240,10.221
84243,6.4637
84245,10.3264
84246,10.1017
84247,10.5284
84248,10.9052
84249,1.3279
8425,12.00285
84250,9.4287
84251,6.06695
84253,4.1369
84254,6.4094
84255,9.1513
84256,6.00645
84258,7.6155
84259,12.0165
84260,8.5166
84261,7.5611
84262,11.8942
84263,11.0957
84264,9.8242
84265,12.49115
84266,13.1375
84267,6.84385
84268,10.62725
84269,10.2293
8427,4.7983
84270,13.2002
84271,10.84935
84272,9.6208
84273,11.8557
84274,10.8915
84275,11.4986
84276,9.8496
84277,9.9918
84279,9.9924
8428,11.1082
84280,9.8644
84281,8.8845
84282,12.2905
84283,9.31225
84284,10.7603
84285,11.3179
84286,10.4231
84287,11.5801
84288,8.2865
84289,10.2573
84290,10.4573
84292,9.3826
84293,10.5957
84294,6.44165
84295,10.5362
84296,10.1837
84298,11.5995
84299,13.1236
843,10.462
84300,12.5
84301,7.1735
84302,13.1382
84303,8.8464
84304,12.7917
84305,9.7109
84306,11.6772
84307,8.4912
84309,11.2245
8431,5.9047
84310,10.4006
84311,11.3642
84312,7.0886
84313,11.7424
84314,11.3377
84315,10.915
84316,7.88685
84317,10.44455
84318,10.4674
84319,12.9127
84320,12.1798
84321,11.7778
84322,10.8122
84324,12.9812
84326,13.2498
84327,12.2674
84328,10.6777
84329,6.76555
8433,11.9007
84330,5.1957
84331,12.90965
84332,1.3279
84333,10.63545
84334,12.0381
84335,5.4358
84336,10.2083
84337,10.5068
8434,5.21205
84340,9.54025
84342,10.94035
84343,8.6519
8435,4.0828
8436,6.9638
84364,13.3437
84365,12.0865
84366,13.8383
8437,10.852
84376,9.6863
8438,10.3734
8439,11.3973
844,6.5668
8440,11.65865
84417,4.9359
84418,15.1511
84419,16.0205
8443,11.8213
84432,1.3279
84433,6.1941
84435,5.3149
84436,6.7031
84437,8.2629
84439,5.0116
8444,5.4894
84440,10.7355
84441,5.9353
84443,5.27565
84444,7.7828
84445,10.0867
84446,4.1176
84447,12.5247
84448,8.9487
84449,7.9909
8445,11.6675
84450,8.4181
84451,9.0491
84455,10.0629
84456,7.0403
84457,4.9391
84458,10.081
8446,9.16095
84460,6.91825
84461,9.1871
84464,8.5995
84465,4.9395
84466,1.3279
84467,1.3279
8447,4.82385
8448,5.6418
8449,10.8991
84498,9.076
845,3.5309
8450,10.1387
84501,13.0539
84502,4.925
84503,7.32725
84504,6.2505
8451,10.90795
84513,12.0281
84514,9.5966
84515,10.4859
84516,8.8846
84517,6.413
84518,10.2493
84519,7.6596
8452,10.0884
84520,8.9162
84522,13.6047
84524,5.4542
84525,9.3243
84527,7.3957
84528,1.3279
84529,7.4853
8453,9.4234
84530,1.3279
84532,8.73745
84536,5.10605
84539,1.3279
8454,10.1356
84541,7.2442
84542,8.2546
84545,8.62155
84547,3.8463
84548,7.7897
84549,11.2721
8455,7.9539
84552,5.713
84553,1.3279
84557,8.7141
84559,9.4566
8456,6.5226
84560,4.1507
84561,8.101
84569,4.3198
84570,3.711
84572,12.7398
8458,11.0663
8459,10.8004
846,3.3846
8460,9.5795
84612,6.81435
84614,6.7164
84616,1.3279
84617,11.9782
84618,4.0968
84619,12.3427
8462,8.12775
84620,4.57155
84622,6.58485
84623,4.91365
84624,4.2002
84626,8.499
84627,7.3525
84628,5.44725
84629,10.22415
8463,7.2908
84630,6.3418
84631,1.3279
84632,9.8941
84634,3.3755
84636,1.3279
84639,6.0661
8464,6.221
84640,10.9418
84641,10.06005
84643,1.3279
84645,3.6177
84647,6.9014
84648,5.2426
84649,7.4594
84650,12.8363
84651,10.0798
84654,1.3279
84656,8.2903
84657,4.8184
84658,6.3899
84659,5.1264
84660,2.5105
84661,12.5333
84662,6.9568
84665,2.2819
84666,13.7642
84667,1.3279
84668,5.5092
84669,8.1862
8467,9.4619
84671,9.19565
84672,1.3279
84673,1.3279
84674,9.4775
84675,1.3279
84676,1.3279
84677,1.3279
84678,6.7945
84679,7.0234
8468,1.3279
84680,9.3565
84681,11.6402
84684,1.3279
84687,11.8677
84688,8.4885
84689,5.5632
84690,1.3279
84691,3.3702
84692,1.3279
84693,11.7731
84694,1.3279
84695,6.81795
84696,5.5928
84698,6.4083
84699,7.7063
847,11.81
8470,5.3882
84700,1.3279
84701,5.933
84705,8.7842
84706,10.7818
84707,11.2285
84708,8.7577
84709,4.7096
8471,4.1017
84717,8.53205
84719,8.4235
84720,10.5052
84722,9.5326
84725,7.7829
84726,10.7363
84727,12.29
8473,13.2398
84733,7.6995
84734,10.2678
84735,4.8964
84740,1.3279
84747,8.94835
84749,6.5064
84750,8.1086
84752,7.6009
84757,17.7872
84759,9.7714
8476,9.1761
84765,9.0472
84766,8.45835
84767,1.3279
84769,11.3456
8477,7.823
84771,8.5334
84775,11.022
84777,9.527
84779,9.8196
84786,9.6309
84787,7.5745
84789,4.4983
8479,8.71675
84790,15.05175
84791,10.0764
84792,10.6524
84793,6.4859
84795,8.6698
84796,17.9206
84798,12.3679
8480,13.0621
84803,9.807
84804,11.5849
84807,7.4209
84808,4.0464
84809,10.2226
8481,12.30405
84811,11.2741
84812,2.4579
84814,5.3128
84815,1.3279
84816,10.8835
84817,9.6012
84818,8.0704
8482,4.9974
84820,8.66485
84823,9.7672
84824,3.41215
84826,9.5796
8483,5.0943
84830,9.70105
84832,8.8704
84833,16.6592
84836,11.0786
84837,9.0739
84838,6.11505
84839,6.7349
8484,15.6086
84842,10.3076
84843,5.06
84844,9.7513
84847,2.5234
84848,8.9071
84849,7.3548
84850,1.3279
84851,10.3757
84852,5.918
84856,5.8666
84858,8.8424
84859,6.86165
84861,5.8242
84864,8.44915
84865,10.3489
84866,8.4923
84867,4.4688
84868,6.7227
84869,9.803
8487,6.2218
84870,6.6211
84871,5.66455
84872,7.7846
84873,6.1476
84874,7.3804
84875,9.89325
84876,10.6718
84878,12.1543
84879,10.3991
84881,8.8599
84883,7.70705
84885,11.42
84886,13.2924
84888,12.0779
84889,4.2963
84890,9.8768
84891,1.3279
84892,8.4846
84893,7.9199
84894,5.41095
84895,8.2368
84896,12.6326
84897,9.7104
84898,10.7638
84899,10.9724
8490,10.9143
84900,5.73385
84901,10.4807
84902,7.9217
84904,7.0132
84905,10.2289
84908,12.7802
84909,7.3029
8491,7.2814
84910,10.49
84911,4.95855
84912,7.5338
84913,7.0019
84914,13.00465
84915,9.5535
84916,11.9088
84918,8.1891
84919,12.3144
8492,5.9167
84920,7.7523
84922,7.0013
84923,11.2919
84924,6.4905
84925,10.29775
84926,10.4472
84928,10.85085
84929,6.95405
8493,8.76925
84930,8.6258
84931,9.212
84932,9.16445
84933,11.8054
84934,10.31285
84935,7.1158
84936,10.4439
84937,8.5508
84938,7.6044
84939,8.3099
84940,9.0885
84941,9.89675
84942,10.59935
84944,1.3279
84945,6.075
84946,11.598
84947,6.1088
84948,8.4451
8495,11.2191
84950,10.3459
84951,13.1645
84952,9.0381
84953,9.3204
84954,9.2759
84955,7.5937
84957,11.2659
84958,5.5732
84959,4.3169
8496,9.5258
84960,6.5305
84961,9.5065
84962,9.7603
84964,7.622
84966,7.9174
84967,10.8987
84968,1.3279
84969,10.1735
8497,1.3279
84970,4.075
84971,7.5871
84973,10.4095
84975,10.6882
84976,8.02125
84978,5.0587
8498,9.86745
84981,10.8111
84983,5.6304
84984,6.761
84985,4.1492
84986,7.4379
84987,15.5264
84988,14.5112
84989,7.5242
8499,3.8552
84991,11.6694
84992,12.0432
84993,8.8874
84996,8.1547
8500,9.09645
85001,6.7093
85002,6.4199
85004,7.3752
85007,8.37375
85009,9.6474
8501,9.2838
85013,9.6194
85014,15.8326
85015,8.54725
85016,4.2132
85019,5.7449
8502,10.4031
85021,12.5975
85025,11.1312
85026,6.6894
85027,12.1673
85028,12.1082
8503,7.9073
8504,8.7785
8505,8.3094
8506,7.2743
8507,10.1025
8508,10.7985
8509,9.1297
8510,8.7024
8512,1.3279
8513,4.3096
8514,5.68005
8515,6.9155
8516,8.3551
8517,9.7751
8518,7.7908
8519,16.07925
8520,12.8723
8521,6.4343
8522,6.6661
85235,13.8506
85236,12.3504
8525,9.99835
8526,5.9324
8527,12.0314
8528,8.3256
85280,1.3279
85285,7.36265
85289,3.0851
8529,6.03455
85290,3.5401
85291,10.9329
85293,8.76355
85294,7.4647
8530,6.3708
85300,2.07
85301,9.9517
85302,2.70425
8531,13.37265
85313,7.7554
85315,10.462
85317,7.8335
8532,4.3815
85320,1.3279
85329,6.7589
8533,11.5938
8534,5.7928
8535,7.5362
85352,1.3279
85358,8.0741
85359,9.6278
8536,7.177
85360,6.8921
85363,7.304
85364,9.8974
85365,10.81785
85366,6.5391
85368,17.5438
85369,8.59915
8537,12.1946
85371,1.3279
85375,3.9615
85376,7.6421
85377,6.071
85378,8.6086
85379,9.2262
8538,5.9313
8539,9.90275
85395,10.6164
85397,1.3279
8540,11.245
85403,9.24
85406,7.3144
85407,8.1496
85409,9.1363
8541,8.7802
85413,3.2077
85414,11.2162
85415,11.9181
85416,7.4117
85417,4.4795
8542,13.3692
8543,10.78835
85437,10.87745
85438,1.3279
85439,5.9989
8544,10.1169
85440,9.91995
85441,12.4896
85442,1.3279
85443,4.1844
85444,9.2743
85445,4.2475
85446,6.449
85449,4.052
8545,10.624
85450,10.6205
85451,10.3644
85452,2.7326
85453,5.56975
85455,5.9142
85456,7.41095
85457,11.1117
85458,9.7536
85459,11.0788
8546,10.8597
85460,6.5691
85461,11.1551
85462,6.3992
85463,9.7606
85464,9.3814
85465,8.6176
8547,8.7089
85474,4.5711
85476,8.69565
85477,8.8461
85478,2.6424
85479,5.4766
8548,9.3902
85480,1.3279
85481,3.3258
8549,8.6817
85495,6.80685
8550,10.9082
85508,3.1001
85509,3.9109
8551,1.3279
8552,7.3685
8553,11.0942
8554,9.6558
8555,8.02265
8556,5.8429
85569,4.6675
8557,8.2042
8558,10.18905
8559,9.65045
8560,10.7412
8562,8.2251
8563,8.0953
8564,7.37045
8565,9.2034
8566,8.6649
8567,9.05715
8568,7.5094
8569,9.4838
857,9.8677
8570,10.96735
8572,5.6302
8573,9.8158
8574,12.9484
8575,11.6729
8576,8.8847
8578,8.4826
858,6.68085
8581,3.9244
85865,8.8336
859,7.2689
8590,1.3279
86,12.801
860,6.31945
8600,4.465
8601,5.8821
8602,8.9997
8603,6.7661
8604,10.8033
8605,8.0803
8607,8.1336
8608,6.3896
8609,8.3168
861,7.9544
8611,11.4274
8612,11.3528
8613,10.2051
8614,6.538
8615,12.0164
8618,9.0263
862,8.184
8620,10.961
8621,8.5208
8622,7.8605
8623,11.6017
8624,14.4122
8625,13.1532
8626,1.3279
8629,10.2718
863,10.8038
8630,8.5223
8631,9.8243
8632,2.9368
8633,4.7976
8634,9.3722
8635,11.12995
8636,11.1571
8638,10.2487
8639,10.3641
864,11.0974
8641,5.2797
8642,7.0453
8643,6.1942
8644,13.7206
8645,12.5482
8646,6.75095
8647,1.3279
8648,8.0637
8649,7.2076
865,11.4223
8650,11.3119
8651,10.3125
8653,5.4477
8654,10.5529
8655,15.7076
8658,8.6616
8659,7.04405
866,8.5752
8660,11.9563
8661,10.5966
8662,13.2418
8663,14.0989
8664,11.5193
8665,12.8778
8666,12.1385
8667,16.5748
8668,14.228
8669,11.272
867,10.2183
8671,5.3109
8672,9.3281
8673,15.5601
8674,8.3784
8675,10.3368
8676,7.1949
8677,10.69325
8678,12.961
868,8.28105
8681,11.6088
8682,9.7658
8683,12.6067
8685,4.2893
8687,1.3279
8688,1.3279
8689,3.0664
869,5.0316
8690,9.09545
8692,14.1115
8693,11.278
8694,10.9941
8697,9.16185
8698,11.3645
87,12.6245
8701,8.5064
8702,11.2444
8703,11.04445
8704,11.2714
8705,11.1969
8706,8.171
8707,5.6518
8708,5.4639
871,13.0263
8710,4.5683
8711,9.1379
8712,1.3279
8714,11.548
8715,1.3279
8717,13.8577
87178,9.6683
8718,10.231
8720,12.2466
8721,15.1929
8722,10.0997
8723,11.3652
8724,13.0912
8725,11.7062
8726,12.1623
8727,10.8754
8728,6.25245
8729,12.156
873,7.92835
8731,8.66045
8732,8.7172
8733,11.52825
8735,3.1313
8736,5.7368
8737,11.9248
8738,9.5875
8739,4.0721
874,9.3016
8740,7.8641
8741,9.2164
8742,6.64345
8743,12.35985
8744,7.4823
8745,6.71375
8747,2.4663
8748,6.2743
8749,1.3279
875,10.9455
8751,11.96595
8754,6.4735
8755,1.3279
8756,4.7234
8760,10.9571
8761,8.9395
8763,14.0945
8764,11.2964
8766,11.4799
8767,10.81
8771,8.57565
8772,13.6242
8773,8.5929
8774,11.1953
8775,9.3214
8776,7.64535
87769,9.5738
8777,6.94165
8778,5.1895
8780,12.5104
8784,5.5712
8785,1.3279
8786,9.1122
8787,5.606
8788,5.3825
8789,3.8311
8790,9.1208
8792,8.5064
8793,9.6821
8794,7.4754
8795,12.1923
8796,6.1722
8797,9.7526
8798,11.6153
8799,11.6675
88,6.5631
8800,9.5792
8801,11.9033
8802,12.9861
8803,10.2889
8804,14.1638
8805,9.86035
8807,8.19325
8808,6.1146
8809,6.191
881,7.3309
8811,5.352
8812,11.1994
8813,12.7738
8814,8.4149
8815,12.0752
8816,8.08335
8817,4.9931
8818,8.52975
8819,10.3722
8820,4.1754
8821,7.23805
8822,4.3556
8823,1.3279
8824,10.9918
8825,3.4843
8826,15.1038
8828,5.3259
8829,7.4621
883,6.3264
8831,3.91115
8832,5.75415
8833,12.9636
8834,11.5761
8835,10.5543
8836,14.2335
8837,10.0827
8838,8.4708
8839,1.3279
8840,1.3279
8841,12.7978
8842,8.7754
8843,8.071
8844,3.948
88455,9.6998
8846,7.9465
8848,14.3284
885,5.376
8850,9.6508
8851,7.4541
8852,3.4721
8853,11.2218
8854,6.767
8856,10.1557
8857,17.7066
8858,1.3279
8859,9.3567
886,4.3267
8861,6.9639
8862,6.9967
8863,3.57715
8864,9.9286
8867,7.3523
8869,8.107
887,3.3669
8870,13.59235
8871,8.1579
8872,12.4458
8874,8.4203
88745,12.7719
8875,8.0623
8876,8.2938
8877,12.3054
8878,12.8712
8879,11.6093
8880,11.2417
8881,13.5587
8882,11.903
8883,12.9141
8884,9.104
8886,11.9887
8887,14.6811
8888,10.6935
889,4.9561
8890,9.4945
8891,9.8927
8892,11.8717
8893,9.2375
8894,9.7813
8895,10.4547
8896,12.1545
8897,8.2074
8898,9.89515
8899,9.7631
89,7.175
890,9.2475
8900,1.3279
8904,13.07825
8905,6.44655
8906,10.4111
8907,9.4686
8908,6.09815
8909,1.3279
891,10.6583
8910,9.2236
8911,4.45385
8912,8.7626
89122,10.91805
8913,3.1467
8914,11.995
8915,8.6582
8916,3.23345
892,9.45185
8924,8.2355
8925,10.6904
8926,7.5734
8927,1.3279
8928,7.9261
8929,1.3279
8930,11.3608
8932,8.7716
8934,8.0645
8935,11.2625
8936,7.2486
8938,4.3776
8939,7.496
894,12.4158
8940,7.5599
8941,8.7404
8942,3.1927
8943,10.4986
8945,9.3228
896,9.6288
8968,12.973
8970,10.4672
8971,8.7837
8972,2.83195
8973,5.2022
8974,10.38515
8975,7.5468
8976,12.4314
89765,10.21525
89766,3.5913
89777,1.3279
89778,3.61245
89780,6.3567
89781,8.4386
89782,4.573
89790,7.3234
89792,1.3279
89795,3.6577
89796,6.40885
89797,8.1693
898,12.1948
89801,7.4278
89822,2.8191
89832,7.67435
89838,5.5245
89839,9.2687
89845,8.129
89846,10.0693
89848,6.818
89849,10.7233
8985,12.8875
89853,6.8212
89857,6.92295
89858,8.3501
8986,10.925
89866,7.77315
89869,1.3279
8987,7.5488
89870,8.81355
89872,5.3897
89874,3.3101
89876,3.81265
8988,3.3128
89882,1.3279
89883,7.206
89884,1.3279
89885,1.3279
89886,8.0348
89887,8.9035
8989,6.8128
89890,9.6648
89891,11.9184
89894,9.4016
899,5.8851
8991,15.7556
89910,8.3036
89919,7.3744
8992,13.9513
89927,8.0462
8993,4.5099
89932,7.3749
8994,7.38525
89941,12.971
89944,7.2896
8995,1.3279
89953,6.5751
89958,11.1675
8996,13.0673
8997,6.72325
89970,12.4188
89978,4.3364
8999,4.6833
9,11.7883
90,8.80125
900,10.13015
90007,13.0743
9001,6.9381
90011,5.5278
90019,5.81205
9002,10.3514
90025,7.1806
90050,8.5212
90060,10.9328
90070,3.0583
90075,8.00765
901,6.9023
90102,3.6711
90113,3.55735
90120,10.2534
90121,12.1358
9013,11.8826
90133,12.6537
90134,1.3279
90135,14.2269
90139,6.4713
9014,5.7751
90141,4.2967
9015,8.56025
9016,10.8182
90161,6.3618
90167,1.3279
90187,8.3712
9019,12.5358
90196,9.21175
90199,3.822
902,11.4775
9020,9.3828
90203,7.93615
90204,7.4891
9021,9.9616
9022,11.4213
90226,4.7443
9023,10.4236
90231,11.3822
90233,7.87635
9024,5.73595
90246,7.5863
90249,6.5865
9025,5.217
9026,8.48875
90268,7.4078
9027,6.9852
90271,7.559
90273,1.3279
9028,13.3149
90288,9.6747
90293,3.7553
9031,11.54855
90313,10.64375
90317,9.4451
9032,10.9446
90321,11.8141
90324,12.4182
90326,8.56375
9033,6.6474
90332,6.7426
90333,9.3007
90338,9.7026
9034,9.6163
90342,5.1849
90353,10.61965
90355,11.8633
90362,5.2577
9037,12.8731
90378,9.3073
90379,7.42
9038,9.427
90381,8.0302
9039,9.6556
90390,10.4705
904,8.50905
9040,10.2746
90407,7.18665
90410,11.0343
90411,8.35565
90416,9.4054
90417,12.3972
90423,7.8623
90427,6.9761
9043,9.5047
9044,9.6659
90441,12.2019
9045,18.0477
90459,10.2027
9046,5.3908
9047,10.2585
9048,8.0091
90480,11.8805
90485,4.3988
90488,12.9109
9049,11.0656
905,8.55
9050,6.526
90506,6.2815
90507,8.7957
9051,10.0359
9052,10.448
90522,8.88165
90523,3.5147
90525,8.7892
90527,8.167
90529,7.24255
9053,11.14245
9054,8.515
9055,12.8115
90550,10.2798
9056,11.6839
9057,7.4591
90576,13.25925
9058,6.7076
90580,10.5435
90586,3.5643
90589,8.9179
90592,7.8283
90594,6.8743
9060,12.9988
9061,9.3311
90624,8.4681
90627,7.6186
9063,8.3186
90632,1.3279
90634,4.36965
90637,9.381
90639,9.7295
9064,8.4392
90649,9.564
90655,3.3564
9066,11.5278
90665,9.0271
90668,8.1749
90673,7.5802
90678,7.9717
9068,3.8596
9069,10.0657
90693,5.9113
9070,10.6624
90701,13.5885
9071,1.3279
9073,1.3279
90736,5.1552
9074,4.4557
9075,11.7331
9076,10.718
90768,2.892
9077,5.0907
90780,10.1936
90784,9.8832
9079,5.75575
90799,11.7426
908,14.1284
9080,5.82645
90806,9.11375
90809,10.9525
90826,7.6716
90827,8.8294
90834,5.6416
90835,6.9952
9084,6.89145
90843,11.48225
90850,11.84585
90853,7.6725
9086,7.3976
90861,9.3977
90864,10.3693
90865,8.8704
9087,5.3401
90871,7.8462
90874,4.8075
9088,12.1315
909,4.5598
9091,6.7875
9092,8.7331
9093,12.3998
90933,9.9595
9094,8.3266
9095,8.9282
90952,7.7017
90956,6.9358
90957,6.1673
9096,1.3279
9097,7.6894
9098,8.08085
90987,8.1376
9099,2.58955
90990,7.2254
90993,13.3918
91,6.513
910,4.6423
9100,10.1711
9101,11.0668
91010,6.74185
91012,11.3721
9103,7.7637
91039,8.6054
9104,6.2921
91050,7.8346
91056,6.5598
91057,1.3279
9107,9.7679
91074,1.3279
9108,1.3279
911,1.3279
9110,12.1914
91107,12.7315
9111,12.1795
9112,12.6168
91120,6.6523
9113,6.8769
91133,2.7462
91137,9.76215
9114,9.1267
91147,6.9862
91149,3.4584
91151,5.2138
91156,3.34685
9117,8.3525
91179,8.89205
9118,7.265
91181,1.3279
9119,3.0427
912,1.3279
9120,6.6993
9121,12.6132
9122,10.9143
91227,9.5114
9123,13.067
9124,11.8268
9125,7.0388
91252,12.8838
9126,11.9348
9127,3.4235
91272,11.7154
9128,11.5623
91283,8.10985
91289,10.1191
9129,9.4386
91298,10.5389
913,4.5142
9130,10.3222
91300,12.2409
91304,14.2776
9131,12.7894
91316,9.75085
91319,9.86365
9132,5.7387
9133,12.9135
9134,7.30075
9135,7.83575
91351,9.4932
91355,6.7925
9136,11.8248
91368,9.6301
91369,10.1735
91370,5.1648
91373,7.3686
9138,8.62125
9139,10.3947
91392,10.3426
914,5.8555
9140,9.04665
91404,8.3883
91408,8.2406
91409,6.12945
9141,14.9772
91419,10.8195
9142,1.3279
9143,7.0451
91433,11.173
9144,12.9787
91442,1.3279
91445,6.2658
9145,6.36595
91450,8.368
91452,9.79315
9146,13.6183
91461,6.4084
91464,11.929
9147,12.4698
9148,15.8124
9149,8.6056
915,10.8662
9150,7.37585
9152,6.494
91522,9.424
91523,8.88105
91526,5.39645
9153,12.2592
9154,5.8222
91543,4.0757
91544,6.6449
9156,9.0611
91574,10.5309
9158,9.6057
91582,11.6985
91584,3.4272
9159,9.212
916,6.4159
91603,10.0875
91607,8.9451
91608,5.6817
91612,9.7675
91614,6.3363
9162,1.3279
91624,8.7663
91646,1.3279
91647,9.0005
91653,4.1717
9166,11.8733
91661,9.65535
91662,4.142
91663,10.41935
91664,9.9275
9167,11.56795
9168,16.7344
91683,1.3279
91687,7.4728
91689,6.1058
9169,10.8687
91694,8.8334
91695,11.1408
917,9.442
9170,8.1502
91703,7.272
9172,7.3094
9173,2.81905
91734,4.0401
91746,7.8551
91748,10.4204
91749,7.6057
9175,7.87605
91750,7.4134
91752,1.3279
91754,11.9781
91768,8.9268
9177,2.524
91775,6.8748
91782,8.6722
9179,7.82615
9180,5.6398
91801,6.70875
91807,1.3279
9181,7.56325
9182,1.3279
91828,10.7158
9183,9.9612
91833,8.2665
9184,12.228
9185,10.38615
91851,5.7202
91860,10.38425
91862,9.3196
91869,7.3976
9187,6.79145
91875,12.1019
9188,12.964
9189,9.26705
91893,4.8931
91894,10.6165
919,6.0764
9191,6.665
91937,5.9821
9194,7.7005
91942,11.6832
91947,11.0761
91948,8.37095
91949,11.4575
9196,5.5793
9197,9.1742
91975,2.4006
91977,6.6435
91978,6.7998
